School,Test,# tested,% proficient,SchoolName,Address,ZipCode,LATITUDE,LONGITUDE,COUNTA of Level,Matched Score,Matched School,PSS_SCHOOL_ID,PSS_INST,LoGrade,HiGrade,PSS_ADDRESS,PSS_CITY,PSS_COUNTY_NO,PSS_COUNTY_FIPS,PSS_STABB,PSS_STATE_CODE,PSS_ZIP5,PSS_PHONE,DAYS PER SCHOOL YEAR,DAY HOURS,PSS_LIBRARY,PSS_ENROLL_UG,PSS_ENROLL_PK,PSS_ENROLL_K,PSS_ENROLL_T,PSS_RACE_ AMERICAN_INDIAN,PSS_RACE_ASIAN/PACIFIC,PSS_RACE_HISPANIC,PSS_RACE_BLACK,PSS_RACE_WHITE,PSS_RACE_PACIFIC,PSS_RACE_MULTICULTURAL,PSS_FULLTIME_TEACH,PSS_COEDUCATION,PSS_LEVEL,PSS_RELIG,PSS_INDIAN_PCT,PSS_ASIAN_PCT,PSS_HISP_PCT,PSS_BLACK_PCT,PSS_WHITE_PCT,PSS_PACISL_PCT,PSS_TWOMORE_PCT,PSS_STUDENT_TEACHER_RATIO,PSS_ORIENT,PSS_COUNTY_NAME,Matched Address,Matched School Name
sacred heart school,Grade 7 Math,29,72.41%,SACRED HEART SCHOOL,301 NORTH BURGHER AVE,10310.0,40.63356376,-74.11427178,1,86,,A9105003,SACRED HEART SCHOOL,2,13,21601 38TH AVE,BAYSIDE,36081,81,NY,36,11361,7186314804,180.0,6.0,Yes,,33.0,18.0,209.0,0.0,20.0,52.0,22.0,67.0,5.0,10.0,19.4,1,1,1,0.0,11.36,29.54,12.5,38.06,2.84,5.68,9.07,1,QUEENS,,sacred heart school
sacred heart school,Grade 7 Math,11,81.82%,SACRED HEART OF JESUS SCHOOL,456 W   52 ST,10019.0,40.76538028,-73.98960316,4,86,,00921542,SACRED HEART SCHOOL,2,13,1248 NELSON AVE,BRONX,36005,5,NY,36,10452,7182934288,180.0,8.25,No,,28.0,50.0,435.0,0.0,2.0,331.0,71.0,3.0,0.0,0.0,22.0,1,1,1,0.0,0.49,81.32,17.44,0.73,0.0,0.0,18.5,1,BRONX,,sacred heart school
sacred heart school,Grade 7 Math,11,81.82%,SACRED HEART OF JESUS SCHOOL,456 W   52 ST,10019.0,40.76538028,-73.98960316,4,86,,A9105003,SACRED HEART SCHOOL,2,13,21601 38TH AVE,BAYSIDE,36081,81,NY,36,11361,7186314804,180.0,6.0,Yes,,33.0,18.0,209.0,0.0,20.0,52.0,22.0,67.0,5.0,10.0,19.4,1,1,1,0.0,11.36,29.54,12.5,38.06,2.84,5.68,9.07,1,QUEENS,,sacred heart school
sacred heart school,Grade 7 Math,11,81.82%,SACRED HEART SCHOOL (ENTER SCHOOL ON NELSON AVE),95 W  168 ST,10452.0,40.8383141,-73.92453635,3,86,,00921542,SACRED HEART SCHOOL,2,13,1248 NELSON AVE,BRONX,36005,5,NY,36,10452,7182934288,180.0,8.25,No,,28.0,50.0,435.0,0.0,2.0,331.0,71.0,3.0,0.0,0.0,22.0,1,1,1,0.0,0.49,81.32,17.44,0.73,0.0,0.0,18.5,1,BRONX,,sacred heart school
sacred heart school,Grade 7 Math,11,81.82%,SACRED HEART SCHOOL (ENTER SCHOOL ON NELSON AVE),95 W  168 ST,10452.0,40.8383141,-73.92453635,3,86,,A9105003,SACRED HEART SCHOOL,2,13,21601 38TH AVE,BAYSIDE,36081,81,NY,36,11361,7186314804,180.0,6.0,Yes,,33.0,18.0,209.0,0.0,20.0,52.0,22.0,67.0,5.0,10.0,19.4,1,1,1,0.0,11.36,29.54,12.5,38.06,2.84,5.68,9.07,1,QUEENS,,sacred heart school
sacred heart school,Grade 7 Math,11,81.82%,SACRED HEART SCHOOL,301 NORTH BURGHER AVE,10310.0,40.63356376,-74.11427178,1,86,,00921542,SACRED HEART SCHOOL,2,13,1248 NELSON AVE,BRONX,36005,5,NY,36,10452,7182934288,180.0,8.25,No,,28.0,50.0,435.0,0.0,2.0,331.0,71.0,3.0,0.0,0.0,22.0,1,1,1,0.0,0.49,81.32,17.44,0.73,0.0,0.0,18.5,1,BRONX,,sacred heart school
sacred heart school,Grade 7 Math,11,81.82%,SACRED HEART SCHOOL,301 NORTH BURGHER AVE,10310.0,40.63356376,-74.11427178,1,86,,A9105003,SACRED HEART SCHOOL,2,13,21601 38TH AVE,BAYSIDE,36081,81,NY,36,11361,7186314804,180.0,6.0,Yes,,33.0,18.0,209.0,0.0,20.0,52.0,22.0,67.0,5.0,10.0,19.4,1,1,1,0.0,11.36,29.54,12.5,38.06,2.84,5.68,9.07,1,QUEENS,,sacred heart school
sacred heart school,Grade 8 ELA,41,73.17%,SACRED HEART OF JESUS SCHOOL,456 W   52 ST,10019.0,40.76538028,-73.98960316,4,86,,00921542,SACRED HEART SCHOOL,2,13,1248 NELSON AVE,BRONX,36005,5,NY,36,10452,7182934288,180.0,8.25,No,,28.0,50.0,435.0,0.0,2.0,331.0,71.0,3.0,0.0,0.0,22.0,1,1,1,0.0,0.49,81.32,17.44,0.73,0.0,0.0,18.5,1,BRONX,,sacred heart school
sacred heart school,Grade 8 ELA,41,73.17%,SACRED HEART OF JESUS SCHOOL,456 W   52 ST,10019.0,40.76538028,-73.98960316,4,86,,A9105003,SACRED HEART SCHOOL,2,13,21601 38TH AVE,BAYSIDE,36081,81,NY,36,11361,7186314804,180.0,6.0,Yes,,33.0,18.0,209.0,0.0,20.0,52.0,22.0,67.0,5.0,10.0,19.4,1,1,1,0.0,11.36,29.54,12.5,38.06,2.84,5.68,9.07,1,QUEENS,,sacred heart school
sacred heart school,Grade 8 ELA,41,73.17%,SACRED HEART SCHOOL (ENTER SCHOOL ON NELSON AVE),95 W  168 ST,10452.0,40.8383141,-73.92453635,3,86,,00921542,SACRED HEART SCHOOL,2,13,1248 NELSON AVE,BRONX,36005,5,NY,36,10452,7182934288,180.0,8.25,No,,28.0,50.0,435.0,0.0,2.0,331.0,71.0,3.0,0.0,0.0,22.0,1,1,1,0.0,0.49,81.32,17.44,0.73,0.0,0.0,18.5,1,BRONX,,sacred heart school
sacred heart school,Grade 8 ELA,41,73.17%,SACRED HEART SCHOOL (ENTER SCHOOL ON NELSON AVE),95 W  168 ST,10452.0,40.8383141,-73.92453635,3,86,,A9105003,SACRED HEART SCHOOL,2,13,21601 38TH AVE,BAYSIDE,36081,81,NY,36,11361,7186314804,180.0,6.0,Yes,,33.0,18.0,209.0,0.0,20.0,52.0,22.0,67.0,5.0,10.0,19.4,1,1,1,0.0,11.36,29.54,12.5,38.06,2.84,5.68,9.07,1,QUEENS,,sacred heart school
sacred heart school,Grade 8 ELA,41,73.17%,SACRED HEART SCHOOL,301 NORTH BURGHER AVE,10310.0,40.63356376,-74.11427178,1,86,,00921542,SACRED HEART SCHOOL,2,13,1248 NELSON AVE,BRONX,36005,5,NY,36,10452,7182934288,180.0,8.25,No,,28.0,50.0,435.0,0.0,2.0,331.0,71.0,3.0,0.0,0.0,22.0,1,1,1,0.0,0.49,81.32,17.44,0.73,0.0,0.0,18.5,1,BRONX,,sacred heart school
sacred heart school,Grade 8 ELA,41,73.17%,SACRED HEART SCHOOL,301 NORTH BURGHER AVE,10310.0,40.63356376,-74.11427178,1,86,,A9105003,SACRED HEART SCHOOL,2,13,21601 38TH AVE,BAYSIDE,36081,81,NY,36,11361,7186314804,180.0,6.0,Yes,,33.0,18.0,209.0,0.0,20.0,52.0,22.0,67.0,5.0,10.0,19.4,1,1,1,0.0,11.36,29.54,12.5,38.06,2.84,5.68,9.07,1,QUEENS,,sacred heart school
sacred heart school,Grade 8 ELA,25,76.00%,SACRED HEART OF JESUS SCHOOL,456 W   52 ST,10019.0,40.76538028,-73.98960316,4,86,,00921542,SACRED HEART SCHOOL,2,13,1248 NELSON AVE,BRONX,36005,5,NY,36,10452,7182934288,180.0,8.25,No,,28.0,50.0,435.0,0.0,2.0,331.0,71.0,3.0,0.0,0.0,22.0,1,1,1,0.0,0.49,81.32,17.44,0.73,0.0,0.0,18.5,1,BRONX,,sacred heart school
sacred heart school,Grade 8 ELA,25,76.00%,SACRED HEART OF JESUS SCHOOL,456 W   52 ST,10019.0,40.76538028,-73.98960316,4,86,,A9105003,SACRED HEART SCHOOL,2,13,21601 38TH AVE,BAYSIDE,36081,81,NY,36,11361,7186314804,180.0,6.0,Yes,,33.0,18.0,209.0,0.0,20.0,52.0,22.0,67.0,5.0,10.0,19.4,1,1,1,0.0,11.36,29.54,12.5,38.06,2.84,5.68,9.07,1,QUEENS,,sacred heart school
sacred heart school,Grade 8 ELA,25,76.00%,SACRED HEART SCHOOL (ENTER SCHOOL ON NELSON AVE),95 W  168 ST,10452.0,40.8383141,-73.92453635,3,86,,00921542,SACRED HEART SCHOOL,2,13,1248 NELSON AVE,BRONX,36005,5,NY,36,10452,7182934288,180.0,8.25,No,,28.0,50.0,435.0,0.0,2.0,331.0,71.0,3.0,0.0,0.0,22.0,1,1,1,0.0,0.49,81.32,17.44,0.73,0.0,0.0,18.5,1,BRONX,,sacred heart school
sacred heart school,Grade 8 ELA,25,76.00%,SACRED HEART SCHOOL (ENTER SCHOOL ON NELSON AVE),95 W  168 ST,10452.0,40.8383141,-73.92453635,3,86,,A9105003,SACRED HEART SCHOOL,2,13,21601 38TH AVE,BAYSIDE,36081,81,NY,36,11361,7186314804,180.0,6.0,Yes,,33.0,18.0,209.0,0.0,20.0,52.0,22.0,67.0,5.0,10.0,19.4,1,1,1,0.0,11.36,29.54,12.5,38.06,2.84,5.68,9.07,1,QUEENS,,sacred heart school
sacred heart school,Grade 8 ELA,25,76.00%,SACRED HEART SCHOOL,301 NORTH BURGHER AVE,10310.0,40.63356376,-74.11427178,1,86,,00921542,SACRED HEART SCHOOL,2,13,1248 NELSON AVE,BRONX,36005,5,NY,36,10452,7182934288,180.0,8.25,No,,28.0,50.0,435.0,0.0,2.0,331.0,71.0,3.0,0.0,0.0,22.0,1,1,1,0.0,0.49,81.32,17.44,0.73,0.0,0.0,18.5,1,BRONX,,sacred heart school
sacred heart school,Grade 8 ELA,25,76.00%,SACRED HEART SCHOOL,301 NORTH BURGHER AVE,10310.0,40.63356376,-74.11427178,1,86,,A9105003,SACRED HEART SCHOOL,2,13,21601 38TH AVE,BAYSIDE,36081,81,NY,36,11361,7186314804,180.0,6.0,Yes,,33.0,18.0,209.0,0.0,20.0,52.0,22.0,67.0,5.0,10.0,19.4,1,1,1,0.0,11.36,29.54,12.5,38.06,2.84,5.68,9.07,1,QUEENS,,sacred heart school
sacred heart school,Grade 8 ELA,15,86.67%,SACRED HEART OF JESUS SCHOOL,456 W   52 ST,10019.0,40.76538028,-73.98960316,4,86,,00921542,SACRED HEART SCHOOL,2,13,1248 NELSON AVE,BRONX,36005,5,NY,36,10452,7182934288,180.0,8.25,No,,28.0,50.0,435.0,0.0,2.0,331.0,71.0,3.0,0.0,0.0,22.0,1,1,1,0.0,0.49,81.32,17.44,0.73,0.0,0.0,18.5,1,BRONX,,sacred heart school
sacred heart school,Grade 8 ELA,15,86.67%,SACRED HEART OF JESUS SCHOOL,456 W   52 ST,10019.0,40.76538028,-73.98960316,4,86,,A9105003,SACRED HEART SCHOOL,2,13,21601 38TH AVE,BAYSIDE,36081,81,NY,36,11361,7186314804,180.0,6.0,Yes,,33.0,18.0,209.0,0.0,20.0,52.0,22.0,67.0,5.0,10.0,19.4,1,1,1,0.0,11.36,29.54,12.5,38.06,2.84,5.68,9.07,1,QUEENS,,sacred heart school
sacred heart school,Grade 8 ELA,15,86.67%,SACRED HEART SCHOOL (ENTER SCHOOL ON NELSON AVE),95 W  168 ST,10452.0,40.8383141,-73.92453635,3,86,,00921542,SACRED HEART SCHOOL,2,13,1248 NELSON AVE,BRONX,36005,5,NY,36,10452,7182934288,180.0,8.25,No,,28.0,50.0,435.0,0.0,2.0,331.0,71.0,3.0,0.0,0.0,22.0,1,1,1,0.0,0.49,81.32,17.44,0.73,0.0,0.0,18.5,1,BRONX,,sacred heart school
sacred heart school,Grade 8 ELA,15,86.67%,SACRED HEART SCHOOL (ENTER SCHOOL ON NELSON AVE),95 W  168 ST,10452.0,40.8383141,-73.92453635,3,86,,A9105003,SACRED HEART SCHOOL,2,13,21601 38TH AVE,BAYSIDE,36081,81,NY,36,11361,7186314804,180.0,6.0,Yes,,33.0,18.0,209.0,0.0,20.0,52.0,22.0,67.0,5.0,10.0,19.4,1,1,1,0.0,11.36,29.54,12.5,38.06,2.84,5.68,9.07,1,QUEENS,,sacred heart school
sacred heart school,Grade 8 ELA,15,86.67%,SACRED HEART SCHOOL,301 NORTH BURGHER AVE,10310.0,40.63356376,-74.11427178,1,86,,00921542,SACRED HEART SCHOOL,2,13,1248 NELSON AVE,BRONX,36005,5,NY,36,10452,7182934288,180.0,8.25,No,,28.0,50.0,435.0,0.0,2.0,331.0,71.0,3.0,0.0,0.0,22.0,1,1,1,0.0,0.49,81.32,17.44,0.73,0.0,0.0,18.5,1,BRONX,,sacred heart school
sacred heart school,Grade 8 ELA,15,86.67%,SACRED HEART SCHOOL,301 NORTH BURGHER AVE,10310.0,40.63356376,-74.11427178,1,86,,A9105003,SACRED HEART SCHOOL,2,13,21601 38TH AVE,BAYSIDE,36081,81,NY,36,11361,7186314804,180.0,6.0,Yes,,33.0,18.0,209.0,0.0,20.0,52.0,22.0,67.0,5.0,10.0,19.4,1,1,1,0.0,11.36,29.54,12.5,38.06,2.84,5.68,9.07,1,QUEENS,,sacred heart school
sacred heart school,Grade 8 Math,25,60.00%,SACRED HEART OF JESUS SCHOOL,456 W   52 ST,10019.0,40.76538028,-73.98960316,4,86,,00921542,SACRED HEART SCHOOL,2,13,1248 NELSON AVE,BRONX,36005,5,NY,36,10452,7182934288,180.0,8.25,No,,28.0,50.0,435.0,0.0,2.0,331.0,71.0,3.0,0.0,0.0,22.0,1,1,1,0.0,0.49,81.32,17.44,0.73,0.0,0.0,18.5,1,BRONX,,sacred heart school
sacred heart school,Grade 8 Math,25,60.00%,SACRED HEART OF JESUS SCHOOL,456 W   52 ST,10019.0,40.76538028,-73.98960316,4,86,,A9105003,SACRED HEART SCHOOL,2,13,21601 38TH AVE,BAYSIDE,36081,81,NY,36,11361,7186314804,180.0,6.0,Yes,,33.0,18.0,209.0,0.0,20.0,52.0,22.0,67.0,5.0,10.0,19.4,1,1,1,0.0,11.36,29.54,12.5,38.06,2.84,5.68,9.07,1,QUEENS,,sacred heart school
sacred heart school,Grade 8 Math,25,60.00%,SACRED HEART SCHOOL (ENTER SCHOOL ON NELSON AVE),95 W  168 ST,10452.0,40.8383141,-73.92453635,3,86,,00921542,SACRED HEART SCHOOL,2,13,1248 NELSON AVE,BRONX,36005,5,NY,36,10452,7182934288,180.0,8.25,No,,28.0,50.0,435.0,0.0,2.0,331.0,71.0,3.0,0.0,0.0,22.0,1,1,1,0.0,0.49,81.32,17.44,0.73,0.0,0.0,18.5,1,BRONX,,sacred heart school
sacred heart school,Grade 8 Math,25,60.00%,SACRED HEART SCHOOL (ENTER SCHOOL ON NELSON AVE),95 W  168 ST,10452.0,40.8383141,-73.92453635,3,86,,A9105003,SACRED HEART SCHOOL,2,13,21601 38TH AVE,BAYSIDE,36081,81,NY,36,11361,7186314804,180.0,6.0,Yes,,33.0,18.0,209.0,0.0,20.0,52.0,22.0,67.0,5.0,10.0,19.4,1,1,1,0.0,11.36,29.54,12.5,38.06,2.84,5.68,9.07,1,QUEENS,,sacred heart school
sacred heart school,Grade 8 Math,25,60.00%,SACRED HEART SCHOOL,301 NORTH BURGHER AVE,10310.0,40.63356376,-74.11427178,1,86,,00921542,SACRED HEART SCHOOL,2,13,1248 NELSON AVE,BRONX,36005,5,NY,36,10452,7182934288,180.0,8.25,No,,28.0,50.0,435.0,0.0,2.0,331.0,71.0,3.0,0.0,0.0,22.0,1,1,1,0.0,0.49,81.32,17.44,0.73,0.0,0.0,18.5,1,BRONX,,sacred heart school
sacred heart school,Grade 8 Math,25,60.00%,SACRED HEART SCHOOL,301 NORTH BURGHER AVE,10310.0,40.63356376,-74.11427178,1,86,,A9105003,SACRED HEART SCHOOL,2,13,21601 38TH AVE,BAYSIDE,36081,81,NY,36,11361,7186314804,180.0,6.0,Yes,,33.0,18.0,209.0,0.0,20.0,52.0,22.0,67.0,5.0,10.0,19.4,1,1,1,0.0,11.36,29.54,12.5,38.06,2.84,5.68,9.07,1,QUEENS,,sacred heart school
sacred heart school,Grade 8 Math,14,78.57%,SACRED HEART OF JESUS SCHOOL,456 W   52 ST,10019.0,40.76538028,-73.98960316,4,86,,00921542,SACRED HEART SCHOOL,2,13,1248 NELSON AVE,BRONX,36005,5,NY,36,10452,7182934288,180.0,8.25,No,,28.0,50.0,435.0,0.0,2.0,331.0,71.0,3.0,0.0,0.0,22.0,1,1,1,0.0,0.49,81.32,17.44,0.73,0.0,0.0,18.5,1,BRONX,,sacred heart school
sacred heart school,Grade 8 Math,14,78.57%,SACRED HEART OF JESUS SCHOOL,456 W   52 ST,10019.0,40.76538028,-73.98960316,4,86,,A9105003,SACRED HEART SCHOOL,2,13,21601 38TH AVE,BAYSIDE,36081,81,NY,36,11361,7186314804,180.0,6.0,Yes,,33.0,18.0,209.0,0.0,20.0,52.0,22.0,67.0,5.0,10.0,19.4,1,1,1,0.0,11.36,29.54,12.5,38.06,2.84,5.68,9.07,1,QUEENS,,sacred heart school
sacred heart school,Grade 8 Math,14,78.57%,SACRED HEART SCHOOL (ENTER SCHOOL ON NELSON AVE),95 W  168 ST,10452.0,40.8383141,-73.92453635,3,86,,00921542,SACRED HEART SCHOOL,2,13,1248 NELSON AVE,BRONX,36005,5,NY,36,10452,7182934288,180.0,8.25,No,,28.0,50.0,435.0,0.0,2.0,331.0,71.0,3.0,0.0,0.0,22.0,1,1,1,0.0,0.49,81.32,17.44,0.73,0.0,0.0,18.5,1,BRONX,,sacred heart school
sacred heart school,Grade 8 Math,14,78.57%,SACRED HEART SCHOOL (ENTER SCHOOL ON NELSON AVE),95 W  168 ST,10452.0,40.8383141,-73.92453635,3,86,,A9105003,SACRED HEART SCHOOL,2,13,21601 38TH AVE,BAYSIDE,36081,81,NY,36,11361,7186314804,180.0,6.0,Yes,,33.0,18.0,209.0,0.0,20.0,52.0,22.0,67.0,5.0,10.0,19.4,1,1,1,0.0,11.36,29.54,12.5,38.06,2.84,5.68,9.07,1,QUEENS,,sacred heart school
sacred heart school,Grade 8 Math,14,78.57%,SACRED HEART SCHOOL,301 NORTH BURGHER AVE,10310.0,40.63356376,-74.11427178,1,86,,00921542,SACRED HEART SCHOOL,2,13,1248 NELSON AVE,BRONX,36005,5,NY,36,10452,7182934288,180.0,8.25,No,,28.0,50.0,435.0,0.0,2.0,331.0,71.0,3.0,0.0,0.0,22.0,1,1,1,0.0,0.49,81.32,17.44,0.73,0.0,0.0,18.5,1,BRONX,,sacred heart school
sacred heart school,Grade 8 Math,14,78.57%,SACRED HEART SCHOOL,301 NORTH BURGHER AVE,10310.0,40.63356376,-74.11427178,1,86,,A9105003,SACRED HEART SCHOOL,2,13,21601 38TH AVE,BAYSIDE,36081,81,NY,36,11361,7186314804,180.0,6.0,Yes,,33.0,18.0,209.0,0.0,20.0,52.0,22.0,67.0,5.0,10.0,19.4,1,1,1,0.0,11.36,29.54,12.5,38.06,2.84,5.68,9.07,1,QUEENS,,sacred heart school
st paul school,Grade 3 ELA,17,17.65%,ST. PAUL SCHOOL,114 E  118 ST,10035.0,40.80021866,-73.94138593,0,89,,00919511,ST PAUL SCHOOL,3,13,114 E 118TH ST,NEW YORK,36061,61,NY,36,10035,2125340619,180.0,7.5,Yes,,,16.0,177.0,0.0,7.0,78.0,82.0,5.0,0.0,5.0,13.4,1,1,1,0.0,3.95,44.06,46.32,2.82,0.0,2.82,13.2,1,NEW YORK,,st paul school
st paul school,Grade 3 Math,17,23.53%,ST. PAUL SCHOOL,114 E  118 ST,10035.0,40.80021866,-73.94138593,0,89,,00919511,ST PAUL SCHOOL,3,13,114 E 118TH ST,NEW YORK,36061,61,NY,36,10035,2125340619,180.0,7.5,Yes,,,16.0,177.0,0.0,7.0,78.0,82.0,5.0,0.0,5.0,13.4,1,1,1,0.0,3.95,44.06,46.32,2.82,0.0,2.82,13.2,1,NEW YORK,,st paul school
st paul school,Grade 4 ELA,20,30.00%,ST. PAUL SCHOOL,114 E  118 ST,10035.0,40.80021866,-73.94138593,0,89,,00919511,ST PAUL SCHOOL,3,13,114 E 118TH ST,NEW YORK,36061,61,NY,36,10035,2125340619,180.0,7.5,Yes,,,16.0,177.0,0.0,7.0,78.0,82.0,5.0,0.0,5.0,13.4,1,1,1,0.0,3.95,44.06,46.32,2.82,0.0,2.82,13.2,1,NEW YORK,,st paul school
st paul school,Grade 4 Math,20,35.00%,ST. PAUL SCHOOL,114 E  118 ST,10035.0,40.80021866,-73.94138593,0,89,,00919511,ST PAUL SCHOOL,3,13,114 E 118TH ST,NEW YORK,36061,61,NY,36,10035,2125340619,180.0,7.5,Yes,,,16.0,177.0,0.0,7.0,78.0,82.0,5.0,0.0,5.0,13.4,1,1,1,0.0,3.95,44.06,46.32,2.82,0.0,2.82,13.2,1,NEW YORK,,st paul school
st paul school,Grade 5 ELA,23,65.22%,ST. PAUL SCHOOL,114 E  118 ST,10035.0,40.80021866,-73.94138593,0,89,,00919511,ST PAUL SCHOOL,3,13,114 E 118TH ST,NEW YORK,36061,61,NY,36,10035,2125340619,180.0,7.5,Yes,,,16.0,177.0,0.0,7.0,78.0,82.0,5.0,0.0,5.0,13.4,1,1,1,0.0,3.95,44.06,46.32,2.82,0.0,2.82,13.2,1,NEW YORK,,st paul school
st paul school,Grade 5 Math,25,28.00%,ST. PAUL SCHOOL,114 E  118 ST,10035.0,40.80021866,-73.94138593,0,89,,00919511,ST PAUL SCHOOL,3,13,114 E 118TH ST,NEW YORK,36061,61,NY,36,10035,2125340619,180.0,7.5,Yes,,,16.0,177.0,0.0,7.0,78.0,82.0,5.0,0.0,5.0,13.4,1,1,1,0.0,3.95,44.06,46.32,2.82,0.0,2.82,13.2,1,NEW YORK,,st paul school
st paul school,Grade 6 ELA,13,46.15%,ST. PAUL SCHOOL,114 E  118 ST,10035.0,40.80021866,-73.94138593,0,89,,00919511,ST PAUL SCHOOL,3,13,114 E 118TH ST,NEW YORK,36061,61,NY,36,10035,2125340619,180.0,7.5,Yes,,,16.0,177.0,0.0,7.0,78.0,82.0,5.0,0.0,5.0,13.4,1,1,1,0.0,3.95,44.06,46.32,2.82,0.0,2.82,13.2,1,NEW YORK,,st paul school
st paul school,Grade 6 Math,13,0.00%,ST. PAUL SCHOOL,114 E  118 ST,10035.0,40.80021866,-73.94138593,0,89,,00919511,ST PAUL SCHOOL,3,13,114 E 118TH ST,NEW YORK,36061,61,NY,36,10035,2125340619,180.0,7.5,Yes,,,16.0,177.0,0.0,7.0,78.0,82.0,5.0,0.0,5.0,13.4,1,1,1,0.0,3.95,44.06,46.32,2.82,0.0,2.82,13.2,1,NEW YORK,,st paul school
st paul school,Grade 7 ELA,17,41.18%,ST. PAUL SCHOOL,114 E  118 ST,10035.0,40.80021866,-73.94138593,0,89,,00919511,ST PAUL SCHOOL,3,13,114 E 118TH ST,NEW YORK,36061,61,NY,36,10035,2125340619,180.0,7.5,Yes,,,16.0,177.0,0.0,7.0,78.0,82.0,5.0,0.0,5.0,13.4,1,1,1,0.0,3.95,44.06,46.32,2.82,0.0,2.82,13.2,1,NEW YORK,,st paul school
st paul school,Grade 7 Math,17,41.18%,ST. PAUL SCHOOL,114 E  118 ST,10035.0,40.80021866,-73.94138593,0,89,,00919511,ST PAUL SCHOOL,3,13,114 E 118TH ST,NEW YORK,36061,61,NY,36,10035,2125340619,180.0,7.5,Yes,,,16.0,177.0,0.0,7.0,78.0,82.0,5.0,0.0,5.0,13.4,1,1,1,0.0,3.95,44.06,46.32,2.82,0.0,2.82,13.2,1,NEW YORK,,st paul school
st paul school,Grade 8 ELA,11,63.64%,ST. PAUL SCHOOL,114 E  118 ST,10035.0,40.80021866,-73.94138593,0,89,,00919511,ST PAUL SCHOOL,3,13,114 E 118TH ST,NEW YORK,36061,61,NY,36,10035,2125340619,180.0,7.5,Yes,,,16.0,177.0,0.0,7.0,78.0,82.0,5.0,0.0,5.0,13.4,1,1,1,0.0,3.95,44.06,46.32,2.82,0.0,2.82,13.2,1,NEW YORK,,st paul school
st paul school,Grade 8 Math,11,18.18%,ST. PAUL SCHOOL,114 E  118 ST,10035.0,40.80021866,-73.94138593,0,89,,00919511,ST PAUL SCHOOL,3,13,114 E 118TH ST,NEW YORK,36061,61,NY,36,10035,2125340619,180.0,7.5,Yes,,,16.0,177.0,0.0,7.0,78.0,82.0,5.0,0.0,5.0,13.4,1,1,1,0.0,3.95,44.06,46.32,2.82,0.0,2.82,13.2,1,NEW YORK,,st paul school
yeshiva darchei torah,Grade 3 ELA,191,21.47%,YESHIVA DARCHEI TORAH,257 BEACH   17 ST,11691.0,40.59674308,-73.7511478,6,89,,00935828,YESHIVA DARCHEI TORAH,2,17,257 BEACH 17TH ST,FAR ROCKAWAY,36081,81,NY,36,11691,7188682300,200.0,9.0,Yes,,175.0,410.0,2522.0,0.0,0.0,0.0,5.0,2342.0,0.0,0.0,93.1,3,3,2,0.0,0.0,0.0,0.21,99.78,0.0,0.0,25.2,18,QUEENS,,yeshiva darchei torah
yeshiva darchei torah,Grade 3 Math,191,19.37%,YESHIVA DARCHEI TORAH,257 BEACH   17 ST,11691.0,40.59674308,-73.7511478,6,89,,00935828,YESHIVA DARCHEI TORAH,2,17,257 BEACH 17TH ST,FAR ROCKAWAY,36081,81,NY,36,11691,7188682300,200.0,9.0,Yes,,175.0,410.0,2522.0,0.0,0.0,0.0,5.0,2342.0,0.0,0.0,93.1,3,3,2,0.0,0.0,0.0,0.21,99.78,0.0,0.0,25.2,18,QUEENS,,yeshiva darchei torah
yeshiva darchei torah,Grade 4 ELA,202,32.18%,YESHIVA DARCHEI TORAH,257 BEACH   17 ST,11691.0,40.59674308,-73.7511478,6,89,,00935828,YESHIVA DARCHEI TORAH,2,17,257 BEACH 17TH ST,FAR ROCKAWAY,36081,81,NY,36,11691,7188682300,200.0,9.0,Yes,,175.0,410.0,2522.0,0.0,0.0,0.0,5.0,2342.0,0.0,0.0,93.1,3,3,2,0.0,0.0,0.0,0.21,99.78,0.0,0.0,25.2,18,QUEENS,,yeshiva darchei torah
yeshiva darchei torah,Grade 4 Math,200,30.00%,YESHIVA DARCHEI TORAH,257 BEACH   17 ST,11691.0,40.59674308,-73.7511478,6,89,,00935828,YESHIVA DARCHEI TORAH,2,17,257 BEACH 17TH ST,FAR ROCKAWAY,36081,81,NY,36,11691,7188682300,200.0,9.0,Yes,,175.0,410.0,2522.0,0.0,0.0,0.0,5.0,2342.0,0.0,0.0,93.1,3,3,2,0.0,0.0,0.0,0.21,99.78,0.0,0.0,25.2,18,QUEENS,,yeshiva darchei torah
yeshiva darchei torah,Grade 5 ELA,200,20.00%,YESHIVA DARCHEI TORAH,257 BEACH   17 ST,11691.0,40.59674308,-73.7511478,6,89,,00935828,YESHIVA DARCHEI TORAH,2,17,257 BEACH 17TH ST,FAR ROCKAWAY,36081,81,NY,36,11691,7188682300,200.0,9.0,Yes,,175.0,410.0,2522.0,0.0,0.0,0.0,5.0,2342.0,0.0,0.0,93.1,3,3,2,0.0,0.0,0.0,0.21,99.78,0.0,0.0,25.2,18,QUEENS,,yeshiva darchei torah
